sampleID,allphotos,famacha_score,calinch_pixel,calCM_pixel,errcalposition,errrearposition,errsideposition,calsidebodyarea,calsidebellyht,calsidelength,calsidewither,calsidedepth,reardepth,rearht,rearbellyht,rearwidth,sidebodyarea,sidebellyht,sidelength,sidewither,sidedepth,girth,ADAPTMapKGS,ADAPTMapLBS
AF-6-lo,"[('2013_Validation_GEO_Allegany_R0013044.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013046.png', 'SIGN')]",missed,0.2261951839471001,0.5745357634336982,1.0,0.991472623126523,1.0,3216.2512037018423,44.23925378439476,75.83872077324816,75.26418500981445,31.0249312254197,31.0249312254197,63.034780902440026,32.00984967702033,19.205909806212194,3216.2512037018423,44.23925378439476,75.83872077324816,75.26418500981445,31.0249312254197,78.90242058430576,22.547932527362484,49.70972267447945
AF-7-hi,"[('2013_Validation_GEO_Allegany_R0013051.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013053.png', 'SIGN')]",missed,0.2110208960145077,0.5359930723392952,1.0,0.9947611978170864,1.0,1030.1786850361252,27.335646689304053,38.59150120842925,45.55941114884009,18.223764459536035,18.22376445953604,43.1615474041643,24.93778294462826,14.387182468054768,1030.1786850361252,27.335646689304053,38.59150120842925,45.55941114884009,18.223764459536035,51.22515564716296,4.668563073856457,10.292428159792186
AF-7-lo,"[('2013_Validation_GEO_Allegany_R0013057.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013059.png', 'SIGN')]",missed,0.24390243902439024,0.6195121910331707,1.0,0.9907049375371803,1.0,1136.185358354835,27.25853640545951,45.22438994542146,47.08292651852097,19.82439011306146,19.82439011306146,48.757283791583596,28.932893678522134,17.681212803541303,1136.185358354835,27.25853640545951,45.22438994542146,47.08292651852097,19.82439011306146,58.91366329562758,6.270164213885866,13.823357144495198
AF-9-hi,"[('2013_Validation_GEO_Allegany_R0013080.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013082.png', 'SIGN')]",missed,0.1668483593431364,0.42379482993452056,1.0,1.0,1.0,3530.6347281844905,34.32738122469617,66.1119934697852,63.145429660243565,28.818048435547396,28.818048435547396,69.92614693919589,41.10809850364849,24.58010013620219,3530.6347281844905,34.32738122469617,66.1119934697852,63.145429660243565,28.818048435547396,83.8776156341524,28.319230840912113,62.43326787269642
AF-9-lo,"[('2013_Validation_GEO_Allegany_R0013086.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013089.png', 'SIGN')]",missed,0.12089952597446141,0.3070847939483723,1.0,0.9988503722734163,1.0,4357.2261413334545,35.62183609801119,62.33821317151958,62.95238275941632,27.330546661405133,27.33054666140514,59.660583565750244,32.33003690434511,23.6642538165825,4357.2261413334545,35.62183609801119,62.33821317151958,62.95238275941632,27.330546661405133,80.10244527646162,34.080745438253466,75.13524365124047
AF-10-hi,"[('2013_Validation_GEO_Allegany_R0013093.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013095.png', 'SIGN')]",missed,0.25,0.634999995809,1.0,0.9916044776119403,1.0,4678.044969124903,34.289999773686,88.89999941326,76.834999492889,42.544999719203,42.544999719203,77.81256527591074,35.267565556707744,33.02835504517075,4678.044969124903,34.289999773686,88.89999941326,76.834999492889,42.544999719203,118.71034806744586,45.04415372603719,99.30544129093367
AF-10-lo,"[('2013_Validation_GEO_Allegany_R0013100.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013102.png', 'SIGN')]",missed,0.19793474172870185,0.5027542406727247,1.0,0.9994977158720102,1.0,5205.014653684719,40.220339253817976,84.96546667369047,79.43517002629049,39.214830772472524,39.21483077247253,83.39356417437196,44.17873340189943,31.768976828332175,5205.014653684719,40.220339253817976,84.96546667369047,79.43517002629049,39.214830772472524,111.50110424125968,44.556776865590045,98.2309583625594
AF-11-hi,"[('2013_Validation_GEO_Allegany_R0013106.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013109.png', 'SIGN')]",missed,0.39473684210526316,1.00263157233,1.0,0.9005422290328284,1.0,3774.9078698224503,41.10789446553,102.26842037766001,88.23157836504001,47.123683899510006,47.123683899510006,81.39545400824456,34.27177010873455,30.59979473994156,3774.9078698224503,41.10789446553,102.26842037766001,88.23157836504001,47.123683899510006,122.08775475257212,36.63775662819069,80.77249296325924
AF-11-lo,"[('2013_Validation_GEO_Allegany_R0013118.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013114.png', 'SIGN')]",missed,0.28472156602074716,0.7231927729196255,1.0,0.955642929536568,1.0,3792.422901190516,35.43644587306165,91.12228938787281,73.7656628378018,38.32921696474015,38.32921696474015,79.9304402557386,41.601223290998455,33.18749273776281,3792.422901190516,35.43644587306165,91.12228938787281,73.7656628378018,38.32921696474015,112.3381849051486,35.24030794848343,77.69164347802304
AF-12-hi,"[('2013_Validation_GEO_Allegany_R0013121.png', 'SIGN'), ('2013_Validation_GEO_Allegany_R0013119.png', 'Rear')]",missed,0.2631578947368421,0.6684210482199999,1.0,0.9844536152411103,1.0,2469.14735212468,34.75789450744,64.16842062911999,67.51052587022,32.752631362779994,32.752631362779994,63.32175396804132,30.569122605261327,28.931491037122328,2469.14735212468,34.75789450744,64.16842062911999,67.51052587022,32.752631362779994,96.89319288733336,21.952594145889925,48.39722514041237
AF-12-lo,"[('2013_Validation_GEO_Allegany_R0013126.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013128.png', 'SIGN')]",missed,0.22727272727272727,0.5772727234627273,1.0,0.9951270856073601,1.0,2594.840891964959,35.79090885468909,62.34545413397455,66.38636319821364,30.595454343524548,30.595454343524544,65.41097135512143,34.815517011596896,26.902899508961237,2594.840891964959,35.79090885468909,62.34545413397455,66.38636319821364,30.595454343524548,90.31820302823785,22.687651330654276,50.01775016017539
CA-4-lo,"[('2013_Validation_GEO_Carroll_R0013279.png', 'SIGN'), ('2013_Validation_GEO_Carroll_R0013277.png', 'Rear')]",missed,0.2777777777777778,0.7055555508988889,1.0,0.9916129898013956,1.0,2548.466649846787,36.68888864674222,70.55555508988888,69.14444398809111,32.45555534134889,32.45555534134889,62.365576930435125,29.910021589086234,22.909803770363922,2548.466649846787,36.68888864674222,70.55555508988888,69.14444398809111,32.45555534134889,86.96770272435884,20.61425225760522,45.446683930945035
