sampleID,allphotos,famacha_score,calinch_pixel,calCM_pixel,errcalposition,errrearposition,errsideposition,calsidebodyarea,calsidebellyht,calsidelength,calsidewither,calsidedepth,reardepth,rearht,rearbellyht,rearwidth,sidebodyarea,sidebellyht,sidelength,sidewither,sidedepth,girth,ADAPTMapKGS,ADAPTMapLBS,tape,weight,chest,ht,len,crosschk
MO-11-hi,"[('2013_Validation_GEO_Montgomery__R0013501.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013503.png', 'SIGN')]",missed,0.195554825,0.496709252,1,0.994863057,1,3946.355005,34.76964762,75.00309702,68.04916749,33.27951987,33.27951987,66.12115132,32.84163145,28.02485884,3946.355005,34.76964762,75.00309702,68.04916749,33.27951987,96.29669289,34.76450646,76.6426799,133,130,90,71,74,V-52-Montgomery-11
MO-11-lo,"[('2013_Validation_GEO_Montgomery__R0013510.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013512.png', 'SIGN')]",missed,0.175181022,0.444959794,1,0.999223079,1,4969.310976,34.70686391,80.09276287,69.85868761,35.1518237,35.1518237,75.94529813,40.79347442,28.64222672,4969.310976,34.70686391,80.09276287,69.85868761,35.1518237,100.2074601,44.81959355,98.81037045,133,130,90,71,74,V-52-Montgomery-11
MO-12-hi,"[('2013_Validation_GEO_Montgomery__R0013516.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013519.png', 'SIGN')]",missed,0.250138073,0.635350701,1,0.979785382,1,4638.060117,32.40288575,90.85515023,73.70068131,41.29779556,41.29779556,71.55083184,30.25303628,37.93634709,4638.060117,32.40288575,90.85515023,73.70068131,41.29779556,124.4607002,51.00547813,112.4479226,exceededtape,180,108,71,81,V-53-Montgomery-12
MO-12-lo,"[('2013_Validation_GEO_Montgomery__R0013524.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013526.png', 'SIGN')]",missed,0.285714286,0.725714281,1,0.973258269,1,4396.377114,37.01142833,96.51999936,79.10285662,42.09142829,42.09142829,72.70337614,30.61194785,38.81157674,4396.377114,37.01142833,96.51999936,79.10285662,42.09142829,127.0821431,42.02200201,92.64273182,exceededtape,180,108,71,81,V-53-Montgomery-12
MO-13-hi,"[('2013_Validation_GEO_Montgomery__R0013530.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013532.png', 'SIGN')]",missed,0.228095322,0.579362113,1,0.97770251,1,4904.879652,31.86491624,89.22176547,72.42026418,40.55534794,40.55534794,70.16075194,29.605404,34.06649227,4904.879652,31.86491624,89.22176547,72.42026418,40.55534794,117.2157125,50.76782144,111.9239789,179,167,102,69,82,V-54-Montgomery-13
MO-13-lo,"[('2013_Validation_GEO_Montgomery__R0013536.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013538.png', 'SIGN')]",missed,0.25379115,0.644629516,1,0.971373357,1,4337.71201,31.58684626,87.66961412,72.19850575,40.61165948,40.61165948,71.40511557,30.79345609,34.80999384,4337.71201,31.58684626,87.66961412,72.19850575,40.61165948,118.472056,44.51596329,98.14097976,179,167,102,69,82,V-54-Montgomery-13
MO-14-hi,"[('2013_Validation_GEO_Montgomery__R0013542.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013544.png', 'SIGN')]",missed,0.172569174,0.4383257,1,0.99673145,1,5109.12436,28.05284481,79.33695172,63.99555221,35.94270741,35.94270741,71.0954652,35.15275779,29.6231105,5109.12436,28.05284481,79.33695172,63.99555221,35.94270741,102.9905459,53.60271741,118.1738598,187,163,104,65,74,V-55-Montgomery-14
MO-14-lo,"[('2013_Validation_GEO_Montgomery__R0013548.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013550.png', 'SIGN')]",missed,0.232000089,0.589280223,1,0.981782632,1,4241.639043,32.41041225,83.0885114,70.71362672,38.30321448,38.30321448,70.44269329,32.13947881,34.78107981,4241.639043,32.41041225,83.0885114,70.71362672,38.30321448,114.800541,44.10376229,97.23223136,187,163,104,65,74,V-55-Montgomery-14
MO-15-hi,"[('2013_Validation_GEO_Montgomery__R0013554.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013557.png', 'SIGN')]",missed,0.221160858,0.561748576,1,0.99280704,1,4559.713194,30.8961717,85.3857836,69.09507489,38.19890319,38.19890319,69.54159299,31.3426898,34.77079649,4559.713194,30.8961717,85.3857836,69.09507489,38.19890319,114.6205362,49.80201944,109.7947482,164,158,98,72,82,V-56-Montgomery-15
MO-15-lo,"[('2013_Validation_GEO_Montgomery__R0013563.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013565.png', 'SIGN')]",missed,0.227272727,0.577272723,1,0.985352165,1,4738.254514,31.74999979,90.05454486,70.42727226,38.67727247,38.67727247,67.46035896,28.78308649,32.83070803,4738.254514,31.74999979,90.05454486,70.42727226,38.67727247,112.3244731,47.81314552,105.4100282,164,158,98,72,82,V-56-Montgomery-15
MO-16-hi,"[('2013_Validation_GEO_Montgomery__R0013570.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013573.png', 'SIGN')]",missed,0.241935484,0.614516125,1,0.994773859,1,3756.537072,36.25645137,85.41774137,70.66935437,34.412903,34.412903,74.46726551,40.05436251,28.77144349,3756.537072,36.25645137,85.41774137,70.66935437,34.412903,99.24973938,34.04120812,75.04807872,116,105,86,68,77,V-57-Montgomery-16
MO-16-lo,"[('2013_Validation_GEO_Montgomery__R0013578.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013580.png', 'SIGN')]",missed,0.281840751,0.715875503,1,0.964176729,1,3354.592605,38.65727714,83.7574338,75.16692777,36.50965063,36.50965063,78.44641149,41.93676086,29.10904577,3354.592605,38.65727714,83.7574338,75.16692777,36.50965063,103.0736073,29.89532474,65.90796298,116,105,86,68,77,V-57-Montgomery-16
MO-17-hi,"[('2013_Validation_GEO_Montgomery__R0013585.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013588.png', 'SIGN')]",missed,0.322580645,0.819354833,1,0.985431842,1,3506.838687,33.59354817,89.30967683,74.56128983,40.96774167,40.96774167,74.02942792,33.06168626,45.28013552,3506.838687,33.59354817,89.30967683,74.56128983,40.96774167,135.4778487,38.43885492,84.74323824,148,148,94,72,79,V-58-Montgomery-17
MO-17-lo,"[('2013_Validation_GEO_Montgomery__R0013593.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013595.png', 'SIGN')]",missed,0.251054833,0.637679271,1,0.983467927,1,4002.075104,33.79700136,83.53598449,72.69543688,38.89843553,38.89843553,80.32274349,41.42430796,36.87773758,4002.075104,33.79700136,83.53598449,72.69543688,38.89843553,119.0289344,41.42582696,91.32838974,148,148,94,72,79,V-58-Montgomery-17
State-1-hi,"[('2013_Validation_GEO_State_R0013605.png', 'Rear'), ('2013_Validation_GEO_State_R0013607.png', 'SIGN')]",missed,0.283867807,0.721024225,1,0.989669111,1,2053.476994,27.39892057,67.05525296,55.51886536,28.11994479,28.11994479,53.04444131,24.92449652,24.28540687,2053.476994,27.39892057,67.05525296,55.51886536,28.11994479,82.31813389,18.42365434,40.61723826,64,51,67,49,57,V-59-MDState-1
State-1-lo,"[('2013_Validation_GEO_State_R0013614.png', 'Rear'), ('2013_Validation_GEO_State_R0013617.png', 'SIGN')]",missed,0.233186248,0.592293065,1,0.994335851,1,2321.788816,24.87630874,61.5984788,53.30637588,28.43006714,28.43006714,58.46938336,30.03931622,20.92023808,2321.788816,24.87630874,61.5984788,53.30637588,28.43006714,77.51927816,20.88559128,46.04488457,64,51,67,49,57,V-59-MDState-1
State-2-hi,"[('2013_Validation_GEO_State_R0013621.png', 'Rear'), ('2013_Validation_GEO_State_R0013623.png', 'SIGN')]",missed,0.222222222,0.564444441,1,0.999190447,1,3893.537752,43.46222194,81.27999946,77.89333282,34.43111088,34.43111088,78.61770318,44.1865923,26.97103686,3893.537752,43.46222194,81.27999946,77.89333282,34.43111088,96.45026813,31.26864047,68.93560836,105,108,83,74,77,V-60-MDState-2
State-2-lo,"[('2013_Validation_GEO_State_R0013630.png', 'Rear'), ('2013_Validation_GEO_State_R0013632.png', 'SIGN')]",missed,0.196078431,0.498039212,1,0.995667972,1,4387.725461,40.3411762,78.69019556,75.70196028,35.36078408,35.36078408,76.89567332,41.53488924,26.38026749,4387.725461,40.3411762,78.69019556,75.70196028,35.36078408,96.98261702,39.53873543,87.16806166,105,108,83,74,77,V-60-MDState-2
State-3-hi,"[('2013_Validation_GEO_State_R0013636.png', 'Rear'), ('2013_Validation_GEO_State_R0013638.png', 'SIGN')]",missed,0.232317376,0.590086131,1,1,1,2259.439797,40.71594307,62.54912993,67.85990511,27.14396205,27.14396205,65.49956059,38.35559854,18.88275621,2259.439797,40.71594307,62.54912993,67.85990511,27.14396205,72.29859996,15.18153747,33.46958825,49,42,61,59,59,V-61-MDState-3
State-3-lo,"[('2013_Validation_GEO_State_R0013642.png', 'Rear'), ('2013_Validation_GEO_State_R0013644.png', 'SIGN')]",missed,0.192307692,0.488461535,1,0.998018808,1,2749.549982,35.65769207,62.52307651,63.01153805,27.35384597,27.35384597,63.98018211,36.62633613,25.03572343,2749.549982,35.65769207,62.52307651,63.01153805,27.35384597,82.29334319,23.21256154,51.17498003,49,42,61,59,59,V-61-MDState-3
State-4-hi,"[('2013_Validation_GEO_State_R0013647.png', 'Rear'), ('2013_Validation_GEO_State_R0013649.png', 'SIGN')]",missed,0.223105378,0.566687656,1,0.997702646,1,3992.314538,39.66813594,78.20289656,76.50283359,36.83469765,36.83469765,78.42225952,41.58756187,26.14075317,3992.314538,39.66813594,78.20289656,76.50283359,36.83469765,98.92160684,34.64702282,76.38367259,124,118,88,75,76,V-62-MDState-4
State-4-lo,"[('2013_Validation_GEO_State_R0013653.png', 'Rear'), ('2013_Validation_GEO_State_R0013655.png', 'SIGN')]",missed,0.194708082,0.494558526,1,0.998420365,1,4222.540694,43.02659175,74.67833741,78.63480562,35.60821386,35.60821386,76.43896576,40.8307519,23.26403306,4222.540694,43.02659175,74.67833741,78.63480562,35.60821386,92.47630921,33.8198628,74.56009542,124,118,88,75,76,V-62-MDState-4
State-5-hi,"[('2013_Validation_GEO_State_R0013658.png', 'Rear'), ('2013_Validation_GEO_State_R0013660.png', 'SIGN')]",missed,0.257299008,0.653539477,1,0.994243237,1,2290.002326,39.21236859,63.39332923,69.27518451,30.06281592,30.06281592,74.55578349,44.49296756,23.44899642,2290.002326,39.21236859,63.39332923,69.27518451,30.06281592,84.05615826,17.76288097,39.16048115,66,52,68,61,58,V-63-MDState-5
State-5-lo,"[('2013_Validation_GEO_State_R0013665.png', 'Rear'), ('2013_Validation_GEO_State_R0013667.png', 'SIGN')]",missed,0.2,0.507999997,1,0.99862069,1,2776.727982,39.62399974,60.9599996,69.08799954,29.46399981,29.46399981,69.24039954,39.77639974,24.55333317,2776.727982,39.62399974,60.9599996,69.08799954,29.46399981,84.85022822,21.52481175,47.45412562,66,52,68,61,58,V-63-MDState-5
State-6-hi,"[('2013_Validation_GEO_State_R0013671.png', 'Rear'), ('2013_Validation_GEO_State_R0013673.png', 'SIGN')]",missed,0.227272727,0.577272723,1,0.998050834,1,2955.636344,45.60454515,71.00454499,76.1999995,30.59545434,30.59545434,74.38894782,43.79349347,20.99688043,2955.636344,45.60454515,71.00454499,76.1999995,30.59545434,81.04104996,20.7095294,45.65673424,76,70,72,69,63,V-64-MDState-6
State-6-lo,"[('2013_Validation_GEO_State_R0013677.png', 'Rear'), ('2013_Validation_GEO_State_R0013679.png', 'SIGN')]",missed,0.208333333,0.529166663,1,0.999251676,1,3230.033312,42.86249972,70.90833287,73.55416618,30.69166646,30.69166646,79.07005598,48.37838951,22.36850268,3230.033312,42.86249972,70.90833287,73.55416618,30.69166646,83.34671879,23.20988302,51.1690749,76,70,72,69,63,V-64-MDState-6
State-7-hi,"[('2013_Validation_GEO_State_R0013683.png', 'Rear'), ('2013_Validation_GEO_State_R0013685.png', 'SIGN')]",missed,0.234375,0.595312496,1,0.996397925,1,3935.610912,38.09999975,82.15312446,74.41406201,36.31406226,36.31406226,77.65622545,41.34216319,28.49257193,3935.610912,38.09999975,82.15312446,74.41406201,36.31406226,101.7980229,35.43875257,78.12913935,160,144,97,76,78,V-65-MDState-7
State-7-lo,"[('2013_Validation_GEO_State_R0013689.png', 'Rear'), ('2013_Validation_GEO_State_R0013691.png', 'SIGN')]",missed,0.185255279,0.470548405,1,0.99428008,1,4736.069693,42.34935642,83.75761603,76.22884155,33.87948513,33.87948513,76.22884155,42.34935642,25.00628665,4736.069693,42.34935642,83.75761603,76.22884155,33.87948513,92.49755401,37.5236501,82.72555535,160,144,97,76,78,V-65-MDState-7
State-8-hi,"[('2013_Validation_GEO_State_R0013695.png', 'Rear'), ('2013_Validation_GEO_State_R0013697.png', 'SIGN')]",missed,0.202887359,0.515333888,1,0.997713151,1,2862.679746,38.13470769,67.50873928,65.96273762,27.82802993,27.82802993,69.29725101,41.46922108,20.18896289,2862.679746,38.13470769,67.50873928,65.96273762,27.82802993,75.42491595,20.1370986,44.39473932,66,63,68,62,61,V-66-MDState-8
State-8-lo,"[('2013_Validation_GEO_State_R0013701.png', 'Rear'), ('2013_Validation_GEO_State_R0013703.png', 'SIGN')]",missed,0.206455369,0.524396633,1,0.99247815,1,2751.509135,37.23216097,68.69595897,63.97638927,26.7442283,26.7442283,58.83730226,32.09307396,18.72095981,2751.509135,37.23216097,68.69595897,63.97638927,26.7442283,71.41655048,18.74982599,41.33632426,66,63,68,62,61,V-66-MDState-8
State-9-hi,"[('2013_Validation_GEO_State_R0013708.png', 'Rear'), ('2013_Validation_GEO_State_R0013710.png', 'SIGN')]",missed,0.199402102,0.506481336,1,0.998365978,1,5081.527242,48.1157269,88.63423376,85.08886441,36.97313751,36.97313751,77.83818423,40.86504672,23.35145527,5081.527242,48.1157269,88.63423376,85.08886441,36.97313751,94.75764876,37.00774607,81.58818072,137,138,91,79,88,V-67-MDState-9
State-9-lo,"[('2013_Validation_GEO_State_R0013714.png', 'Rear'), ('2013_Validation_GEO_State_R0013717.png', 'SIGN')]",missed,0.196257156,0.498493173,1,0.997248795,1,4987.424195,42.3719197,90.72575747,77.2664418,34.8945221,34.8945221,85.14263393,50.24811183,25.12405592,4987.424195,42.3719197,90.72575747,77.2664418,34.8945221,94.27696189,38.71520488,85.35248611,137,138,91,79,88,V-67-MDState-9
State-10-hi,"[('2013_Validation_GEO_State_R0013721.png', 'Rear'), ('2013_Validation_GEO_State_R0013723.png', 'SIGN')]",missed,0.238095238,0.604761901,1,0.988328665,1,4618.566636,39.91428545,86.48095181,81.0380947,41.12380925,41.12380925,70.21138165,29.0875724,28.08455266,4618.566636,39.91428545,86.48095181,81.0380947,41.12380925,108.7122407,41.52015292,91.53634306,144,136,93,76,78,V-68-MDState-10
State-10-lo,"[('2013_Validation_GEO_State_R0013730.png', 'Rear'), ('2013_Validation_GEO_State_R0013732.png', 'SIGN')]",missed,0.219196977,0.556760319,1,0.995195269,1,4774.776494,36.18942072,86.85460973,75.16264304,38.97322231,38.97322231,74.40342442,35.4302021,26.31957871,4774.776494,36.18942072,86.85460973,75.16264304,38.97322231,102.561692,44.72856161,98.6096792,144,136,93,76,78,V-68-MDState-10
State-11-hi,"[('2013_Validation_GEO_State_R0013737.png', 'Rear'), ('2013_Validation_GEO_State_R0013739.png', 'SIGN')]",missed,0.278319779,0.706932233,1,0.994190358,1,2175.937413,37.46740834,69.27935882,65.74469765,28.27728931,28.27728931,67.0763607,38.79907138,21.04356414,2175.937413,37.46740834,69.27935882,65.74469765,28.27728931,77.47301544,15.83879659,34.91859774,52,54,64,59,60,V-69-MDState-11
State-11-lo,"[('2013_Validation_GEO_State_R0013748.png', 'Rear'), ('2013_Validation_GEO_State_R0013750.png', 'SIGN')]",missed,0.179398221,0.455671478,1,0.998829683,1,2735.851556,33.7196894,63.33833549,58.78162071,25.06193131,25.06193131,62.43498677,37.37305546,21.98415027,2735.851556,33.7196894,63.33833549,58.78162071,25.06193131,73.89981214,20.44966693,45.0838351,52,54,64,59,60,V-69-MDState-11
State-12-hi,"[('2013_Validation_GEO_State_R0013755.png', 'Rear'), ('2013_Validation_GEO_State_R0013757.png', 'SIGN')]",missed,0.239925968,0.609411954,1,0.998990097,1,3737.523513,46.92472045,83.48943768,81.66120182,34.73648137,34.73648137,84.36002618,49.62354481,26.67265534,3737.523513,46.92472045,83.48943768,81.66120182,34.73648137,96.46124637,28.1648959,62.0930173,109,112,84,77,78,V-70-MDState-12
State-12-lo,"[('2013_Validation_GEO_State_R0013761.png', 'Rear'), ('2013_Validation_GEO_State_R0013763.png', 'SIGN')]",missed,0.227177538,0.577030942,1,0.99750276,1,3989.591932,45.5854444,81.93839374,81.3613628,35.77591839,35.77591839,86.41260289,50.6366845,28.62073471,3989.591932,45.5854444,81.93839374,81.3613628,35.77591839,101.1540262,33.45627677,73.75852478,109,112,84,77,78,V-70-MDState-12
State-13-hi,"[('2013_Validation_GEO_State_R0013767.png', 'Rear'), ('2013_Validation_GEO_State_R0013769.png', 'SIGN')]",missed,0.263157895,0.668421048,1,0.998693357,1,3449.72103,46.78947338,82.88420998,82.21578893,35.42631556,35.42631556,87.20323829,51.77692274,32.01993906,3449.72103,46.78947338,82.88420998,82.21578893,35.42631556,105.944329,26.94571929,59.40519076,128,115,89,75,77,V-71-MDState-13
State-13-lo,"[('2013_Validation_GEO_State_R0013773.png', 'Rear'), ('2013_Validation_GEO_State_R0013775.png', 'SIGN')]",missed,0.238095238,0.604761901,1,0.993494666,1,3852.93807,44.75238066,80.4333328,81.6428566,36.89047595,36.89047595,79.20602189,42.31554594,23.32780097,3852.93807,44.75238066,80.4333328,81.6428566,36.89047595,94.59064818,31.00703755,68.35887218,128,115,89,75,77,V-71-MDState-13
State-14-hi,"[('2013_Validation_GEO_State_R0013779.png', 'Rear'), ('2013_Validation_GEO_State_R0013781.png', 'SIGN')]",missed,0.216689821,0.550392142,1,1,1,2626.471304,39.07784211,68.24862566,66.04705709,26.96921498,26.96921498,62.74470424,35.77548926,19.81411713,2626.471304,39.07784211,68.24862566,66.04705709,26.96921498,73.48708623,17.7059969,39.03507316,69,64,69,65,61,V-72-MDState-14
State-14-lo,"[('2013_Validation_GEO_State_R0013786.png', 'Rear'), ('2013_Validation_GEO_State_R0013789.png', 'SIGN')]",missed,0.210444821,0.534529841,1,0.993921389,1,2697.237577,38.48614854,67.35075994,65.74717042,27.26102188,27.26102188,62.51234328,35.2513214,20.2107576,2697.237577,38.48614854,67.35075994,65.74717042,27.26102188,74.56849684,19.02230256,41.93703274,69,64,69,65,61,V-72-MDState-14
State-15-hi,"[('2013_Validation_GEO_State_R0013794.png', 'Rear'), ('2013_Validation_GEO_State_R0013796.png', 'SIGN')]",missed,0.248315532,0.630721446,1,0.985116406,1,4050.493126,40.99689399,88.93172388,77.57873785,36.58184386,36.58184386,72.65560656,36.0737627,24.38789591,4050.493126,40.99689399,88.93172388,77.57873785,36.58184386,95.77104328,33.2944399,73.40173526,144,136,93,75,88,V-73-MDState-15
State-15-lo,"[('2013_Validation_GEO_State_R0013801.png', 'Rear'), ('2013_Validation_GEO_State_R0013803.png', 'SIGN')]",missed,0.215648058,0.547746063,1,0.995141364,1,4611.474102,38.34222439,87.63937003,75.04121059,36.6989862,36.6989862,75.38170139,38.68271518,26.78034128,4611.474102,38.34222439,87.63937003,75.04121059,36.6989862,99.71309444,41.21315597,90.85953009,144,136,93,75,88,V-73-MDState-15
State-16-hi,"[('2013_Validation_GEO_State_R0013807.png', 'Rear'), ('2013_Validation_GEO_State_R0013809.png', 'SIGN')]",missed,0.241799052,0.614169588,1,0.984223249,1,4345.249834,44.83437992,87.82625107,83.52706395,38.69268404,38.69268404,83.18927068,44.49658664,29.01951303,4345.249834,44.83437992,87.82625107,83.52706395,38.69268404,106.3620704,35.23832946,77.68728166,144,151,93,78,83,V-74-MDState-16
State-16-lo,"[('2013_Validation_GEO_State_R0013813.png', 'Rear'), ('2013_Validation_GEO_State_R0013815.png', 'SIGN')]",missed,0.223951626,0.568837125,1,0.994837054,1,4435.223067,42.66278441,83.05022032,81.34370894,38.68092453,38.68092453,86.12952529,47.44860076,33.52346793,4435.223067,42.66278441,83.05022032,81.34370894,38.68092453,113.4183945,38.85539841,85.66156019,144,151,93,78,83,V-74-MDState-16
State-18-hi,"[('2013_Validation_GEO_State_R0013820.png', 'Rear'), ('2013_Validation_GEO_State_R0013822.png', 'SIGN')]",missed,0.285714286,0.725714281,1,0.997185081,1,4066.177116,36.28571405,89.26285655,78.37714234,42.09142829,42.09142829,83.48133278,41.38990449,35.07619024,4066.177116,36.28571405,89.26285655,78.37714234,42.09142829,121.2146117,39.88164139,87.92404052,159,144,97,74,76,V-76-MDState-18
State-18-lo,"[('2013_Validation_GEO_State_R0013826.png', 'Rear'), ('2013_Validation_GEO_State_R0013828.png', 'SIGN')]",missed,0.23255814,0.590697671,1,0.997076579,1,4943.548805,31.30697654,85.06046455,75.01860416,43.71162762,43.71162762,76.21514559,32.50351797,35.30554538,4943.548805,31.30697654,85.06046455,75.01860416,43.71162762,124.1198851,52.7710878,116.3404288,159,144,97,74,76,V-76-MDState-18
State-19-hi,"[('2013_Validation_GEO_State_R0013832.png', 'Rear'), ('2013_Validation_GEO_State_R0013834.png', 'SIGN')]",missed,0.235407055,0.597933916,1,0.995801782,1,4617.843635,37.66983672,89.09215352,77.13347519,39.46363847,39.46363847,79.48310284,40.01946437,27.2354688,4617.843635,37.66983672,89.09215352,77.13347519,39.46363847,104.7707127,42.3110626,93.28000186,147,137,94,77,82,V-77-MDState-19
State-19-lo,"[('2013_Validation_GEO_State_R0013839.png', 'Rear'), ('2013_Validation_GEO_State_R0013841.png', 'SIGN')]",missed,0.227272727,0.577272723,1,0.98877111,1,4817.340877,43.29545426,88.89999941,83.12727218,39.83181792,39.83181792,73.97337614,34.14155822,23.23522712,4817.340877,43.29545426,88.89999941,83.12727218,39.83181792,99.06548269,40.13606834,88.48495639,147,137,94,77,82,V-77-MDState-19
State-17-hi,"[('2013_Validation_GEO_State_R0013845.png', 'Rear'), ('2013_Validation_GEO_State_R0013848.png', 'SIGN')]",missed,0.227272727,0.577272723,1,0.998360226,1,4341.09088,46.7590906,87.74545397,83.12727218,36.36818158,36.36818158,82.27555832,45.90737675,33.98338279,4341.09088,46.7590906,87.74545397,83.12727218,36.36818158,110.5079789,35.33385516,77.89787995,143,145,93,79,85,V-75-MDState-17
State-17-lo,"[('2013_Validation_GEO_State_R0013852.png', 'Rear'), ('2013_Validation_GEO_State_R0013854.png', 'SIGN')]",missed,0.215729728,0.547953504,1,0.999305383,1,4469.108781,42.19241983,84.93279317,78.90530463,36.71288479,36.71288479,85.3034676,48.59058281,24.83518677,4469.108781,42.19241983,84.93279317,78.90530463,36.71288479,96.67948473,37.20019276,82.01245339,143,145,93,79,85,V-75-MDState-17
AF-13-hi,"[('2013_Validation_GEO_Allegany_R0013132.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013134.png', 'SIGN')]",missed,0.237824711,0.604074762,1,1,1,3059.034594,36.84856047,74.90527047,68.26044809,31.41188762,31.41188762,63.42785,32.01596238,22.35076619,3059.034594,36.84856047,74.90527047,68.26044809,31.41188762,84.45017912,24.27234274,53.51139954,85,84,76,63,67,V-26-Allegheny-13
AF-13-lo,"[('2013_Validation_GEO_Allegany_R0013138.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013140.png', 'SIGN')]",missed,0.217244206,0.551800281,1,0.999172017,1,3210.925833,38.07421936,71.73403648,69.52683535,31.45261599,31.45261599,71.58181571,40.12919972,27.11432413,3210.925833,38.07421936,71.73403648,69.52683535,31.45261599,91.99673442,27.06714031,59.6728785,85,84,76,63,67,V-26-Allegheny-13
AF-14-hi,"[('2013_Validation_GEO_Allegany_R0013144.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013146.png', 'SIGN')]",missed,0.212531222,0.5398293,1,0.99784907,1,3739.397558,32.92958727,75.57610193,66.93883314,34.00924587,34.00924587,70.2857748,36.27652893,28.90785899,3739.397558,32.92958727,75.57610193,66.93883314,34.00924587,98.8299572,35.086748,77.35310146,92,87,79,63,72,V-27-Allegheny-14
AF-14-lo,"[('2013_Validation_GEO_Allegany_R0013150.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013152.png', 'SIGN')]",missed,0.222222222,0.564444441,1,0.998432295,1,3825.804419,42.89777749,77.32888838,78.45777726,35.55999977,35.55999977,80.44721258,44.88721282,30.89639324,3825.804419,42.89777749,77.32888838,78.45777726,35.55999977,104.389458,32.94627461,72.63416157,92,87,79,63,72,V-27-Allegheny-14
AF-15-hi,"[('2013_Validation_GEO_Allegany_R0013156.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013158.png', 'SIGN')]",missed,0.238095238,0.604761901,1,0.99218078,1,3718.680928,40.51904735,81.6428566,75.5952376,35.07619024,35.07619024,86.287428,51.21123776,38.58380927,3718.680928,40.51904735,81.6428566,75.5952376,35.07619024,115.7048567,34.37183669,75.77699052,101,100,82,69,75,V-28-Allegheny-15
AF-15-lo,"[('2013_Validation_GEO_Allegany_R0013162.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013164.png', 'SIGN')]",missed,0.204733622,0.520023395,1,0.997971813,1,3874.174294,40.56182483,79.56357947,72.80327533,32.2414505,32.2414505,75.41220626,43.17075576,28.41619366,3874.174294,40.56182483,79.56357947,72.80327533,32.2414505,95.28080465,29.91619421,65.95397231,101,100,82,69,75,V-28-Allegheny-15
AF-16-hi,"[('2013_Validation_GEO_Allegany_R0013168.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013170.png', 'SIGN')]",missed,0.214274779,0.544257934,1,0.999165206,1,3102.814484,33.199734,71.84204734,63.13392039,29.93418639,29.93418639,67.62908777,37.69490138,27.71683925,3102.814484,33.199734,71.84204734,63.13392039,29.93418639,90.55801931,27.55274587,60.74345638,81,76,74,63,64,V-29-Allegheny-16
AF-16-lo,"[('2013_Validation_GEO_Allegany_R0013175.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013177.png', 'SIGN')]",missed,0.215889057,0.548358201,1,0.988567828,1,2830.076677,30.70805928,67.99641697,59.77104395,29.06298467,29.06298467,61.64875537,32.58577069,22.89810914,2830.076677,30.70805928,67.99641697,59.77104395,29.06298467,81.62029529,24.67902253,54.40797573,81,76,74,63,64,V-29-Allegheny-16
AF-17-hi,"[('2013_Validation_GEO_Allegany_R0013181.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013183.png', 'SIGN')]",missed,0.217311542,0.551971314,1,0.999225831,1,3305.204227,41.39784853,68.99641422,75.06809867,33.67025014,33.67025014,77.65880274,43.9885526,30.41183883,3305.204227,41.39784853,68.99641422,75.06809867,33.67025014,100.65991,28.42638662,62.66950611,90,85,78,65,69,V-30-Allegheny-17
AF-17-lo,"[('2013_Validation_GEO_Allegany_R0013188.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013190.png', 'SIGN')]",missed,0.224492519,0.570210994,1,0.996334772,1,3152.696586,37.06371461,72.98700724,68.42531929,31.36160467,31.36160467,68.57028818,37.20868351,27.1091837,3152.696586,37.06371461,72.98700724,68.42531929,31.36160467,91.8456996,26.20117845,57.76375785,90,85,78,65,69,V-30-Allegheny-17
AF-18-hi,"[('2013_Validation_GEO_Allegany_R0013196.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013198.png', 'SIGN')]",missed,0.182200884,0.462790243,1,0.997154529,1,4096.156438,38.87438039,74.50922907,71.26969737,32.39531699,32.39531699,69.05317568,36.6578587,21.31270854,4096.156438,38.87438039,74.50922907,71.26969737,32.39531699,84.36436923,33.42348672,73.68623502,92,87,79,68,74,V-31-Allegheny-18
