sampleID,allphotos,famacha_score,calinch_pixel,calCM_pixel,errcalposition,errrearposition,errsideposition,calsidebodyarea,calsidebellyht,calsidelength,calsidewither,calsidedepth,reardepth,rearht,rearbellyht,rearwidth,sidebodyarea,sidebellyht,sidelength,sidewither,sidedepth,girth,ADAPTMapKGS,ADAPTMapLBS
CA-7-hi,"[('2013_Validation_GEO_Carroll_R0013327.png', 'Rear'), ('2013_Validation_GEO_Carroll_R0013329.png', 'SIGN')]",missed,0.22727272727272727,0.5772727234627273,1.0,1.0,1.0,3341.2545234022655,42.140908812779095,77.35454494400545,73.8909086032291,31.74999979045,31.74999979045,73.31363587976637,41.56363608931636,31.74999979045,3341.2545234022655,42.140908812779095,77.35454494400545,73.8909086032291,31.74999979045,99.7455660931552,28.8017541392755,63.49705051957596
CA-8-lo,"[('2013_Validation_GEO_Carroll_R0013333.png', 'Rear'), ('2013_Validation_GEO_Carroll_R0013335.png', 'SIGN')]",missed,0.2702702702702703,0.6864864819556757,1.0,0.9984120430653921,1.0,2603.843226057878,33.63783761582811,72.08108060534596,65.21621578578919,31.578378169961084,31.578378169961084,72.563081752251,40.98470358228992,27.54709585039158,2603.843226057878,33.63783761582811,72.08108060534596,65.21621578578919,31.578378169961084,92.87407741117704,23.118558384481506,50.96773837387235
CA-8-hi,"[('2013_Validation_GEO_Carroll_R0013342.png', 'Rear'), ('2013_Validation_GEO_Carroll_R0013344.png', 'SIGN')]",missed,0.23471018202609797,0.5961638584116074,1.0,0.9889822260906552,1.0,2738.7767655429243,35.173667646284834,69.75117143415807,64.98186056686521,29.808192920580368,29.808192920580368,58.12597619513172,28.31778327455135,20.368931829063254,2738.7767655429243,35.173667646284834,69.75117143415807,64.98186056686521,29.808192920580368,78.81804324586949,20.838662114328496,45.94142338120711
CA-9-lo,"[('2013_Validation_GEO_Carroll_R0013349.png', 'Rear'), ('2013_Validation_GEO_Carroll_R0013351.png', 'SIGN')]",missed,0.25410195270891095,0.6454189556208687,1.0,0.989727849622878,1.0,2297.046063054672,35.49804255914778,66.47815242894947,63.896476606466,28.398434047318222,28.398434047318222,54.56953993406246,26.171105886744243,20.045953445165804,2297.046063054672,35.49804255914778,66.47815242894947,63.896476606466,28.398434047318222,76.09626592702253,16.882789587274235,37.22021020492918
CA-9-hi,"[('2013_Validation_GEO_Carroll_R0013356.png', 'Rear'), ('2013_Validation_GEO_Carroll_R0013358.png', 'SIGN')]",missed,0.2127659574468085,0.5404255283480851,1.0,0.9884607532465227,1.0,2640.5191315087436,33.50638275758128,65.93191445846638,61.06808470333362,27.56170194575234,27.56170194575234,55.12340389150468,27.56170194575234,17.656715308997594,2640.5191315087436,33.50638275758128,65.93191445846638,61.06808470333362,27.56170194575234,71.02892372724017,18.986653815282445,41.85844065874717
MDGA-1-hi,"[('2013_Validation_GEO_MDGA_R0012768.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012775.png', 'SIGN')]",missed,0.3047873816647388,0.7741599443189808,1.0,0.9744537792939371,1.0,2091.006009605567,23.224798329569424,66.57775521143235,54.19119610232866,30.966397772759233,30.966397772759233,57.075321385085644,26.10892361232641,27.323292152434615,2091.006009605567,23.224798329569424,66.57775521143235,54.19119610232866,30.966397772759233,91.56123082450799,22.754410502957608,50.16492906170657
MDGA-1-lo,"[('2013_Validation_GEO_MDGA_R0012784.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012786.png', 'SIGN')]",missed,0.2575756131673034,0.6542420531269529,1.0,0.9952610573929634,1.0,2049.7403524467436,26.16968212507812,62.15299504706053,53.647848356410144,27.478166231332022,27.478166231332022,58.00946204392316,30.531295812591136,29.310043980087492,2049.7403524467436,26.16968212507812,62.15299504706053,53.647848356410144,27.478166231332022,89.2027120053542,21.08024135986169,46.47401488531917
MDGA-2-hi,"[('2013_Validation_GEO_MDGA_R0012793.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012795.png', 'SIGN')]",missed,0.26929092735378396,0.6839989509642181,1.0,0.9956049937239357,1.0,1417.9298253488241,24.623962234711854,54.719916077137455,47.19592761653105,22.571965381819197,22.571965381819204,46.433757356885216,23.861791975066016,18.057572305455363,1417.9298253488241,24.623962234711854,54.719916077137455,47.19592761653105,22.571965381819197,63.82072855854571,9.564133840110076,21.08532302181272
MDGA-2-lo,"[('2013_Validation_GEO_MDGA_R0012799.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012803.png', 'SIGN')]",missed,0.28691309251126007,0.7287592501687895,1.0,0.9782096440032537,1.0,1362.0510385654675,25.50657375590763,51.01314751181526,50.28438826164648,24.777814505738842,24.777814505738842,46.09825954556064,21.32044503982179,15.558162596626714,1362.0510385654675,25.50657375590763,51.01314751181526,50.28438826164648,24.777814505738842,63.359604670078866,9.110070409033975,20.084283693349917
MDGA-3-hi,"[('2013_Validation_GEO_MDGA_R0012807.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012809.png', 'SIGN')]",missed,0.2388631403308193,0.6067123724359793,1.0,0.9936604889101444,1.0,1457.9298309636583,23.661782525003193,51.57055165705824,45.50342793269845,21.841645407695253,21.841645407695253,42.59120854500574,20.74956313731049,19.111439731733345,1457.9298309636583,23.661782525003193,51.57055165705824,45.50342793269845,21.841645407695253,64.3289557079331,10.26484459748608,22.63012706900933
MDGA-3-lo,"[('2013_Validation_GEO_MDGA_R0012814.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012816.png', 'SIGN')]",missed,0.2276348061917853,0.5781924039110647,1.0,0.9972727576321068,1.0,1432.1825844877073,23.705888560353653,47.989969524618374,45.67719990897412,21.97131134862046,21.97131134862046,43.94262269724092,21.97131134862046,15.929200727749835,1432.1825844877073,23.705888560353653,47.989969524618374,45.67719990897412,21.97131134862046,59.53398515320808,8.922797990132857,19.671418345413624
MDGA-4-hi,"[('2013_Validation_GEO_MDGA_R0012824.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012827.png', 'SIGN')]",missed,0.3036598949867575,0.7712961281758095,1.0,0.9968742599381909,1.0,4002.2556091042757,41.64999092149371,86.38516635569067,87.15646248386648,45.50647156237276,45.50647156237276,88.77491993315343,43.26844837078066,28.348293760166637,4002.2556091042757,41.64999092149371,86.38516635569067,87.15646248386648,45.50647156237276,116.01079408494401,37.22828972429631,82.07439664786044
MDGA-4-lo,"[('2013_Validation_GEO_MDGA_R0012831.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012833.png', 'SIGN')]",missed,0.2727249650125863,0.6927214065600079,1.0,0.9974786811341995,1.0,3851.531020473644,45.02689142640052,83.12656878720095,85.89745441344098,40.870562987040465,40.870562987040465,83.75115366196817,42.8805906749277,25.460350713238324,3851.531020473644,45.02689142640052,83.12656878720095,85.89745441344098,40.870562987040465,104.19235559334722,32.40887624997167,71.4494000114016
MDGA-5-hi,"[('2013_Validation_GEO_MDGA_R0012838.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012840.png', 'SIGN')]",missed,0.28692276473130107,0.7287838176075315,1.0,0.9908528141198829,1.0,2523.7783603748817,38.62554233319917,71.42081412553809,71.42081412553809,32.795271792338916,32.795271792338916,68.21416532806494,35.41889353572603,23.612595690484017,2523.7783603748817,38.62554233319917,71.42081412553809,71.42081412553809,32.795271792338916,88.60527104435155,20.57382490585623,45.35755680403585
MDGA-5-lo,"[('2013_Validation_GEO_MDGA_R0012846.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012848.png', 'SIGN')]",missed,0.22283539130331298,0.5660018901748025,1.0,0.9991132926496911,1.0,3036.6001407878157,39.05413042206138,69.0522306013259,70.75023627185031,31.696105849788943,31.69610584978894,71.177220153912,39.48111430412307,21.130737233192626,3036.6001407878157,39.05413042206138,69.0522306013259,70.75023627185031,31.696105849788943,82.98021107091783,23.41150024333739,51.613565149600056
MDGA-6-hi,"[('2013_Validation_GEO_MDGA_R0012856.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012858.png', 'SIGN')]",missed,0.2936116855981376,0.7457736764971632,1.0,0.9773137310737422,1.0,1757.7885555038135,28.339399706892202,58.916120443275894,56.678799413784404,28.339399706892202,28.339399706892202,47.822737005380596,19.48333729848839,20.073741459048644,1757.7885555038135,28.339399706892202,58.916120443275894,56.678799413784404,28.339399706892202,76.04718431206267,14.08563351018968,31.05353161032311
MDGA-6-lo,"[('2013_Validation_GEO_MDGA_R0012862.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012864.png', 'SIGN')]",missed,0.25688507444448005,0.6524880847825579,1.0,0.9955006858087037,1.0,2096.4442164063585,25.44703530651976,60.68139188477789,54.15651103695231,28.709475730432548,28.70947573043255,53.75391200591626,25.04443627548371,25.655276184641853,2096.4442164063585,25.44703530651976,60.68139188477789,54.15651103695231,28.709475730432548,85.3959526153147,20.639883365960255,45.503190898340925
MDGA-7-hi,"[('2013_Validation_GEO_MDGA_R0012869.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012873.png', 'SIGN')]",missed,0.24390243902439024,0.6195121910331707,1.0,0.9960341066825302,1.0,2035.7170597349989,23.541463259260485,57.61463376608487,51.419511855753164,27.87804859649268,27.878048596492675,55.75609719298535,27.878048596492675,27.214285534671422,2035.7170597349989,23.541463259260485,57.61463376608487,51.419511855753164,27.87804859649268,86.53883608778969,20.538246894577796,45.279120651549846
MDGA-7-lo,"[('2013_Validation_GEO_MDGA_R0012877.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012879.png', 'SIGN')]",missed,0.22727272727272727,0.5772727234627273,1.0,0.9960267005721551,1.0,2451.677256546203,27.131818002748183,60.036363240123634,57.14999962281,30.018181620061817,30.018181620061817,60.66174202387492,30.643560403813105,23.76439378254894,2451.677256546203,27.131818002748183,60.036363240123634,57.14999962281,30.018181620061817,84.48147188799052,23.53676381051613,51.88972426876164
MDGA-8-hi,"[('2013_Validation_GEO_MDGA_R0012883.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012885.png', 'SIGN')]",missed,0.2684274847774121,0.6818058068347083,1.0,0.9883156787161198,1.0,1643.8338002784817,25.226814852884207,56.58988196728079,50.453629705768414,25.226814852884207,25.226814852884207,46.93360902862178,21.706794175737574,18.18677349859094,1643.8338002784817,25.226814852884207,56.58988196728079,50.453629705768414,25.226814852884207,68.19390511548288,11.86886261488099,26.166384360572916
MDGA-8-lo,"[('2013_Validation_GEO_MDGA_R0012890.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012892.png', 'SIGN')]",missed,0.2564102564102564,0.6512820469835897,1.0,0.9937384552769168,1.0,1911.5128078968357,26.051281879343588,57.96410218153949,53.40512785265436,27.35384597331077,27.353845973310765,56.14736805047999,28.79352207716923,18.715789350159998,1911.5128078968357,26.051281879343588,57.96410218153949,53.40512785265436,27.35384597331077,72.36601394288829,15.691571749438834,34.594022269878735
MDGA-9-hi,"[('2013_Validation_GEO_MDGA_R0012899.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012901.png', 'SIGN')]",missed,0.2777777777777778,0.7055555508988889,1.0,0.9889770723104057,1.0,899.5833273960833,24.69444428146111,40.92222195213556,44.44999970663,19.75555542516889,19.75555542516889,44.44999970663,24.694444281461113,14.19930546184014,899.5833273960833,24.69444428146111,40.92222195213556,44.44999970663,19.75555542516889,53.33617075814549,4.3723545460086655,9.639399605832258
MDGA-9-lo,"[('2013_Validation_GEO_MDGA_R0012905.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012907.png', 'SIGN')]",missed,0.2777777777777778,0.7055555508988889,1.0,0.9875547590601353,1.0,1099.255548300469,27.516666485056668,45.15555525752889,49.38888856292222,21.872222077865555,21.87222207786555,44.35200588011626,22.479783802250704,15.79660483401401,1099.255548300469,27.516666485056668,45.15555525752889,49.38888856292222,21.872222077865555,59.17005494785316,6.267070310466042,13.816536249462164
MDGA-10-hi,"[('2013_Validation_GEO_MDGA_R0012911.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012913.png', 'SIGN')]",missed,0.24390243902439024,0.6195121910331707,1.0,0.9935935569487027,1.0,4490.843872799454,43.36585337232195,87.97073112671023,83.63414578947804,40.2682924171561,40.2682924171561,91.64507929421731,51.37678687706122,28.465517053506893,4490.843872799454,43.36585337232195,87.97073112671023,83.63414578947804,40.2682924171561,107.9668154431377,39.074766280328575,86.145183954586
MDGA-10-lo,"[('2013_Validation_GEO_MDGA_R0012919.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012921.png', 'SIGN')]",missed,0.23255813953488372,0.59069767052,1.0,0.9966197944835046,1.0,4097.07904272672,38.3953485838,81.51627853176,76.19999949708,37.80465091328,37.80465091328,78.38905557018353,40.58440465690353,26.68563593878588,4097.07904272672,38.3953485838,81.51627853176,76.19999949708,37.80465091328,101.3011057011743,36.72090157198058,80.95579633675325
MDGA-11-hi,"[('2013_Validation_GEO_MDGA_R0012926.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012929.png', 'SIGN')]",missed,0.2658295944117213,0.6752071653494048,1.0,0.9944576177831294,1.0,3272.0539232832157,42.538051417012504,81.70006700727798,76.97361684983215,34.435565432819644,34.43556543281965,80.14095228001663,45.70538684719698,23.165744018442307,3272.0539232832157,42.538051417012504,81.70006700727798,76.97361684983215,34.435565432819644,90.47992530461843,26.069777983038996,57.47406917017716
MDGA-11-lo,"[('2013_Validation_GEO_MDGA_R0012934.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012936.png', 'SIGN')]",missed,0.24015222784193435,0.6099866546926013,1.0,0.9926597882225071,1.0,3425.075066098956,43.919039137867294,79.29826511003816,77.46830514596036,33.54926600809307,33.54926600809307,83.87316502023268,50.323899012139606,25.161949506069803,3425.075066098956,43.919039137867294,79.29826511003816,77.46830514596036,33.54926600809307,92.2233616713106,26.87543022154523,59.25022976936373
MDGA-12-hi,"[('2013_Validation_GEO_MDGA_R0012942.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012945.png', 'SIGN')]",missed,0.22039201166393513,0.5597957059317435,1.0,0.9971427859526308,1.0,4275.159806200725,39.745495121153795,80.05078594823932,77.81160312451236,38.066108003358565,38.06610800335856,82.67482831979437,44.60872031643581,30.33392981517635,4275.159806200725,39.745495121153795,80.05078594823932,77.81160312451236,38.066108003358565,107.44252815798666,38.35050557892107,84.54846112568359
MDGA-12-lo,"[('2013_Validation_GEO_MDGA_R0012950.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012952.png', 'SIGN')]",missed,0.21157757350683065,0.5374070331604635,1.0,0.9993005457873275,1.0,3835.473995666228,37.618492321232445,76.31179870878582,72.0125424435021,34.39405012226966,34.39405012226966,79.90002413019567,45.505974007926014,28.573518563116334,3835.473995666228,37.618492321232445,76.31179870878582,72.0125424435021,34.39405012226966,98.90922559820967,34.264011826492634,75.53927720615143
MDGA-13-hi,"[('2013_Validation_GEO_MDGA_R0012957.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012959.png', 'SIGN')]",missed,0.23992144417802166,0.6094004641901319,1.0,0.9919053016501842,1.0,4257.271642832262,39.001629708168444,84.70666452242834,78.00325941633689,39.001629708168444,39.00162970816844,67.85215031421085,28.85052060604241,30.453327306378096,4257.271642832262,39.001629708168444,84.70666452242834,78.00325941633689,39.001629708168444,109.09959135614713,38.16613137181313,84.1419852462414
MDGA-13-lo,"[('2013_Validation_GEO_MDGA_R0012965.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012967.png', 'SIGN')]",missed,0.24390243902439024,0.6195121910331707,1.0,0.9846772303643214,1.0,4495.799970327719,41.50731679922244,86.7317067446439,82.3951214074117,40.88780460818926,40.88780460818927,74.878871089696,33.99106648150674,30.542697418165478,4495.799970327719,41.50731679922244,86.7317067446439,82.3951214074117,40.88780460818926,112.20277020411345,42.629569006396174,93.98218885341049
MO-2-hi,"[('2013_Validation_GEO_Montgomery__R0013379.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013381.png', 'SIGN')]",missed,0.25,0.634999995809,1.0,0.9963768115942029,1.0,5264.784965252419,34.924999769495,97.154999358777,78.739999480316,43.814999710821,43.814999710821,82.8283556177164,39.013355906895406,40.213766857876806,5264.784965252419,34.924999769495,97.154999358777,78.739999480316,43.814999710821,131.9920778712163,51.43803883732104,113.40155654711953
MO-2-lo,"[('2013_Validation_GEO_Montgomery__R0013385.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013387.png', 'SIGN')]",missed,0.22243531472877925,0.5649856956821937,1.0,0.9960418024609207,1.0,5491.09597633524,37.28905591502478,93.22263978756196,79.66298309118932,42.37392717616453,42.37392717616452,90.27488833182876,47.90096115566424,41.14569740294236,5491.095976335239,37.289055915024775,93.22263978756195,79.66298309118929,42.37392717616452,131.19231950414985,53.66984728115184,118.32185594356126
MO-3-hi,"[('2013_Validation_GEO_Montgomery__R0013391.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013393.png', 'SIGN')]",missed,0.19191291295622273,0.4874587956915777,1.0,0.9995022896464953,1.0,4730.787612186761,33.14719810702728,81.40561888049348,69.21914898820403,36.07195088117675,36.07195088117675,71.64976544891272,35.57781456773597,30.142315119887417,4730.787612186761,33.14719810702728,81.40561888049348,69.21914898820403,36.07195088117675,104.00912581589179,44.977160418612485,99.1577462093963
MO-3-lo,"[('2013_Validation_GEO_Montgomery__R0013398.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013400.png', 'SIGN')]",missed,0.20460158441661222,0.5196880209882541,1.0,0.9868791346975888,1.0,4457.364156016255,31.7009692802835,84.70914742108542,66.52006668649652,34.819097406213025,34.81909740621302,58.16371953083311,23.344622124620095,26.509994616094005,4457.364156016255,31.7009692802835,84.70914742108542,66.52006668649652,34.819097406213025,96.33551247430607,40.709116300381865,89.74831191992334
MO-4-hi,"[('2013_Validation_GEO_Montgomery__R0013405.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013407.png', 'SIGN')]",missed,0.1969656748931804,0.5002928109267456,1.0,0.9956198654902761,1.0,3654.13869100895,33.01932552116521,75.04392163901184,64.03747979862344,31.018154277458226,31.01815427745823,69.6784625073337,38.660308229875476,27.871385002933483,3654.13869100895,33.01932552116521,75.04392163901184,64.03747979862344,31.018154277458226,92.50347198828308,32.64168734424111,71.96266103511772
MO-4-lo,"[('2013_Validation_GEO_Montgomery__R0013412.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013414.png', 'SIGN')]",missed,0.22789536099094979,0.5788542130965746,1.0,1.0,1.0,3567.4785153141893,35.31010699889105,76.98761034184442,69.46250557158895,34.1523985726979,34.1523985726979,67.14708871920266,32.99469014650475,25.46958537624928,3567.4785153141893,35.31010699889105,76.98761034184442,69.46250557158895,34.1523985726979,93.65399338323051,31.733716506452936,69.96092635331517
MO-5-hi,"[('2013_Validation_GEO_Montgomery__R0013418.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013420.png', 'SIGN')]",missed,0.23838465442436677,0.6054970182416112,1.0,0.9807520626973303,1.0,4186.4063841225,35.72432407625506,85.98057659030879,73.26513920723495,37.540815130979894,37.540815130979894,79.60462003677664,42.06380490579675,38.445413085943265,4186.4063841225,35.72432407625506,85.98057659030879,73.26513920723495,37.540815130979894,119.35888817014163,43.141257582719994,95.11026998430306
MO-5-lo,"[('2013_Validation_GEO_Montgomery__R0013425.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013427.png', 'SIGN')]",missed,0.23809523809523808,0.6047619007704762,1.0,0.982627459585985,1.0,4181.323781927073,40.51904735162191,85.87618990940761,78.01428519939142,37.49523784776952,37.49523784776952,74.99047569553905,37.49523784776952,36.10652533488917,4181.323781927073,40.51904735162191,85.87618990940761,78.01428519939142,37.49523784776952,115.61337925294812,38.475854815972475,84.82480911473853
MO-6-hi,"[('2013_Validation_GEO_Montgomery__R0013431.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013433.png', 'SIGN')]",missed,0.21739130434782608,0.5521739093991304,1.0,0.9977495724187596,1.0,4070.626060090389,35.33913020154434,82.27391250047042,70.12608649368956,34.78695629214521,34.78695629214521,69.04683748895489,34.25988119680968,31.624505720132014,4070.626060090389,35.33913020154434,82.27391250047042,70.12608649368956,34.78695629214521,104.31888058596388,38.92941821743119,85.82474606569603
MO-6-lo,"[('2013_Validation_GEO_Montgomery__R0013441.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013443.png', 'SIGN')]",missed,0.21494836734307324,0.5459688494480116,1.0,0.9978342437207757,1.0,4061.4622710437584,33.30409981632871,80.80338971830572,68.24610618100145,34.94200636467274,34.942006364672736,65.19031038185211,30.248304017179382,28.683736568014933,4061.4622710437584,33.30409981632871,80.80338971830572,68.24610618100145,34.94200636467274,99.94308328826214,39.00201863125087,85.98480271091833
MO-7-hi,"[('2013_Validation_GEO_Montgomery__R0013447.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013449.png', 'SIGN')]",missed,0.23809523809523808,0.6047619007704762,1.0,0.9908565576768342,1.0,3975.09997376434,29.028571236982856,81.64285660401428,66.52380908475239,37.49523784776952,37.49523784776952,80.19814761884037,42.70290977107084,34.891401886118864,3975.09997376434,29.028571236982856,81.64285660401428,66.52380908475239,37.49523784776952,113.70466780301737,44.51230086145363,98.13290547772807
MO-7-lo,"[('2013_Validation_GEO_Montgomery__R0013453.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013455.png', 'SIGN')]",missed,0.18837814953162363,0.4784804966523527,1.0,0.9995268489703872,1.0,4847.485911584985,32.53667377235998,82.29864542420466,68.42271102128643,35.886037248926456,35.88603724892645,70.3555203959216,34.469483146995145,33.99729844635137,4847.485911584985,32.53667377235998,82.29864542420466,68.42271102128643,35.886037248926456,109.7724870143171,48.81871668736459,107.62693497099727
MO-8-hi,"[('2013_Validation_GEO_Montgomery__R0013459.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013461.png', 'SIGN')]",missed,0.21739130434782608,0.5521739093991304,1.0,0.9918984607075344,1.0,4948.030402125607,36.99565192974173,90.00434723205825,75.64782558768086,38.65217365793912,38.65217365793913,74.94750745868684,36.29533380074772,31.110286114926616,4948.030402125607,36.99565192974173,90.00434723205825,75.64782558768086,38.65217365793912,109.58261555939426,44.60607912990416,98.33965133843665
MO-8-lo,"[('2013_Validation_GEO_Montgomery__R0013466.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013469.png', 'SIGN')]",missed,0.22611946143434183,0.5743434282525616,1.0,0.9883795429910552,1.0,4525.251871201933,33.886262266901134,87.30020109438937,71.7929285315702,37.90666626466906,37.90666626466907,69.72954658562581,31.82288032095675,30.4189297185616,4525.251871201933,33.886262266901134,87.30020109438937,71.7929285315702,37.90666626466906,107.32559519653087,43.781862270991304,96.52256272375021
MO-9-hi,"[('2013_Validation_GEO_Montgomery__R0013473.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013475.png', 'SIGN')]",missed,0.19607843137254902,0.49803921239921567,1.0,0.9907944398416644,1.0,5054.10192742724,39.84313699193726,90.64313665665725,75.20392107228156,35.36078408034431,35.36078408034432,61.47954504878045,26.118760968436142,27.324242243902425,5054.10192742724,39.84313699193726,90.64313665665725,75.20392107228156,35.36078408034431,98.46540909516817,40.34959221389918,88.95569633921934
MO-9-lo,"[('2013_Validation_GEO_Montgomery__R0013482.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013484.png', 'SIGN')]",missed,0.23809523809523808,0.6047619007704762,1.0,0.9928140270192584,1.0,5260.823774802372,35.68095214545809,94.34285652019429,78.61904710016191,42.93809495470381,42.93809495470381,77.28857091846686,34.350475963763046,26.83630934668988,5260.823774802372,35.68095214545809,94.34285652019429,78.61904710016191,42.93809495470381,109.60137798093123,49.4852345115287,109.09635644263722
MO-10-hi,"[('2013_Validation_GEO_Montgomery__R0013488.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013491.png', 'SIGN')]",missed,0.1866445322473456,0.47407710877934883,1.0,0.9981169631666038,1.0,4876.831218013162,32.71132050577507,83.91164825394475,67.79302655544689,35.081706049671816,35.08170604967182,62.0676337801886,26.985927730516785,26.086396806166224,4876.831218013162,32.71132050577507,83.91164825394475,67.79302655544689,35.081706049671816,96.08263128296282,45.04194087873461,99.30056279373227
MO-10-lo,"[('2013_Validation_GEO_Montgomery__R0013495.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013497.png', 'SIGN')]",missed,0.19870617827766957,0.5047136894941703,1.0,0.9930635960984551,1.0,5132.938222155712,34.82524457509775,88.3248956614798,72.17405759766635,37.3488130225686,37.348813022568606,70.8339557324577,33.48514270988909,27.045692188756576,5132.938222155712,34.82524457509775,88.3248956614798,72.17405759766635,37.3488130225686,101.15065225172441,47.02444778845811,103.67124594009178
MO-11-hi,"[('2013_Validation_GEO_Montgomery__R0013501.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013503.png', 'SIGN')]",missed,0.1955548248242969,0.496709251775433,1.0,0.9913821544761552,1.0,4182.291899949146,32.782810617178576,75.00309701809039,68.04916749323432,35.266356876055745,35.266356876055745,62.02014485099458,26.75378797493884,25.53770670335071,4182.291899949146,32.782810617178576,75.00309701809039,68.04916749323432,35.266356876055745,95.51079972473501,39.27028911643248,86.57623837376427
MO-11-lo,"[('2013_Validation_GEO_Montgomery__R0013510.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013512.png', 'SIGN')]",missed,0.1751810223054016,0.4449597937189854,1.0,0.9957269329577769,1.0,5079.661005095938,34.70686391008086,81.87260204429332,69.8586876138807,35.15182370379985,35.151823703799856,70.69422322653082,35.54239952273096,24.6062765926599,5079.661005095938,34.70686391008086,81.87260204429332,69.8586876138807,35.15182370379985,93.86780444192,45.09107354728408,99.40888187464525
MO-12-hi,"[('2013_Validation_GEO_Montgomery__R0013516.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013519.png', 'SIGN')]",missed,0.250138072887981,0.6353507009421571,1.0,0.9755589626921434,1.0,4470.96288252996,32.40288574805001,88.94909813190199,73.06533060834806,40.66244486029805,40.66244486029805,70.81661745332808,30.15417259303002,37.007393636900474,4470.96288252996,32.40288574805001,88.94909813190199,73.06533060834806,40.66244486029805,122.0034970141523,48.20107043173353,106.26525695279796
MO-12-lo,"[('2013_Validation_GEO_Montgomery__R0013524.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013526.png', 'SIGN')]",missed,0.2857142857142857,0.7257142809245714,1.0,0.9823129251700681,1.0,4548.051398554288,37.73714260807771,96.519999362968,81.27999946355199,43.542856855474284,43.542856855474284,77.54207385221447,33.999216996740195,41.753424381961636,4548.051398554288,37.73714260807771,96.519999362968,81.27999946355199,43.542856855474284,133.9830852570288,45.404477850642756,100.09982065522046
MO-13-hi,"[('2013_Validation_GEO_Montgomery__R0013530.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013532.png', 'SIGN')]",missed,0.22809532175054179,0.5793621134225861,1.0,0.9683311016842276,1.0,4897.927306874543,32.44427835166482,90.38048969392344,72.42026417782327,39.97598582615844,39.975985826158436,63.385346895530496,23.409361069372057,30.252097381957736,4897.927306874543,32.44427835166482,90.38048969392344,72.42026417782327,39.97598582615844,110.31401514115524,48.7977680335711,107.58075105727417
MO-13-lo,"[('2013_Validation_GEO_Montgomery__R0013536.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013538.png', 'SIGN')]",missed,0.2537911495487081,0.6446295155991637,1.0,0.9687709345021795,1.0,4644.555659891975,31.58684626435902,89.60350266828375,74.13239429390383,42.545548029544804,42.5455480295448,70.76453396750819,28.21898593796339,36.90175084195212,4644.555659891975,31.58684626435902,89.60350266828375,74.13239429390383,42.545548029544804,124.79552524112368,50.303521328022086,110.90037154099298
